Candidate ID,Question number,Variable type,Interaction number,Variable name,Variable type,Variable cardinality,Variable default value,Variable value
143666,1,outcome,1,SUBSCORE-14,float,single,,1
143666,1,outcome,1,SUBSCORE-15,float,single,,0
143666,1,outcome,1,SUBSCORE-16,float,single,,0
143666,1,outcome,1,SUBSCORE-17,float,single,,0
143666,1,outcome,1,SUBSCORE-18,float,single,,1
143666,1,outcome,1,SUBSCORE-19,float,single,,0
143666,1,outcome,1,SUBSCORE-20,float,single,,0
143666,1,outcome,1,SUBSCORE-21,float,single,,0
143666,1,outcome,1,SUBSCORE-22,float,single,,1
143666,1,outcome,1,SUBSCORE-23,float,single,,1
143666,1,outcome,1,SUBSCORE-24,float,single,,0
143666,1,outcome,1,SUBSCORE-25,float,single,,0
143666,1,outcome,1,SUBSCORE-26,float,single,,1
143666,1,outcome,1,SUBSCORE-27,float,single,,1
143666,1,outcome,1,SUBSCORE-28,float,single,,1
143666,1,outcome,1,SUBSCORE-29,float,single,,1
143666,1,outcome,1,SUBSCORE-30,float,single,,0
143666,1,outcome,1,SUBSCORE-31,float,single,,0
143666,1,outcome,1,SUBSCORE-32,float,single,,0
143666,1,outcome,1,SUBSCORE-33,float,single,,1
143666,1,outcome,1,SUBSCORE-34,float,single,,1
143666,1,outcome,1,SUBSCORE-35,float,single,,0
143666,1,outcome,1,SUBSCORE-36,float,single,,0
143666,1,outcome,1,SUBSCORE-37,float,single,,1
143666,1,outcome,1,SUBSCORE-38,float,single,,1
143666,1,outcome,1,SUBSCORE-39,float,single,,1
143666,1,outcome,1,SUBSCORE-40,float,single,,1
143666,1,outcome,1,PASSED,boolean,single,0,false
143666,1,outcome,1,MAXSCORE,float,single,40,40
143666,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
143666,1,template,1,RESPONSE-ACTION,float,single,,40
143666,1,,0,SCORE,float,single,,26
143666,1,,0,MAX_SCORE,float,single,,40
143666,1,,0,COMPLETION_STATUS,identifier,single,,completed
150542,1,response,1,RESPONSE,file,single,,[REDACTED]
150542,1,outcome,1,SUBSCORE-1,float,single,,1
150542,1,outcome,1,SUBSCORE-2,float,single,,0
150542,1,outcome,1,SUBSCORE-3,float,single,,0
150542,1,outcome,1,SUBSCORE-4,float,single,,0
150542,1,outcome,1,SUBSCORE-5,float,single,,0
150542,1,outcome,1,SUBSCORE-6,float,single,,1
150542,1,outcome,1,SUBSCORE-7,float,single,,1
150542,1,outcome,1,SUBSCORE-8,float,single,,1
150542,1,outcome,1,SUBSCORE-9,float,single,,1
150542,1,outcome,1,SUBSCORE-10,float,single,,0
150542,1,outcome,1,SUBSCORE-11,float,single,,1
150542,1,outcome,1,SUBSCORE-12,float,single,,0
150542,1,outcome,1,SUBSCORE-13,float,single,,0
150542,1,outcome,1,SUBSCORE-14,float,single,,0
150542,1,outcome,1,SUBSCORE-15,float,single,,0
150542,1,outcome,1,SUBSCORE-16,float,single,,0
150542,1,outcome,1,SUBSCORE-17,float,single,,0
150542,1,outcome,1,SUBSCORE-18,float,single,,1
150542,1,outcome,1,SUBSCORE-19,float,single,,0
150542,1,outcome,1,SUBSCORE-20,float,single,,0
150542,1,outcome,1,SUBSCORE-21,float,single,,0
150542,1,outcome,1,SUBSCORE-22,float,single,,1
150542,1,outcome,1,SUBSCORE-23,float,single,,1
150542,1,outcome,1,SUBSCORE-24,float,single,,1
150542,1,outcome,1,SUBSCORE-25,float,single,,1
150542,1,outcome,1,SUBSCORE-26,float,single,,1
150542,1,outcome,1,SUBSCORE-27,float,single,,1
150542,1,outcome,1,SUBSCORE-28,float,single,,0
150542,1,outcome,1,SUBSCORE-29,float,single,,1
150542,1,outcome,1,SUBSCORE-30,float,single,,1
150542,1,outcome,1,SUBSCORE-31,float,single,,1
150542,1,outcome,1,SUBSCORE-32,float,single,,0
150542,1,outcome,1,SUBSCORE-33,float,single,,1
150542,1,outcome,1,SUBSCORE-34,float,single,,1
150542,1,outcome,1,SUBSCORE-35,float,single,,1
150542,1,outcome,1,SUBSCORE-36,float,single,,1
150542,1,outcome,1,SUBSCORE-37,float,single,,1
150542,1,outcome,1,SUBSCORE-38,float,single,,1
150542,1,outcome,1,SUBSCORE-39,float,single,,1
150542,1,outcome,1,SUBSCORE-40,float,single,,1
150542,1,outcome,1,PASSED,boolean,single,0,false
150542,1,outcome,1,MAXSCORE,float,single,40,40
150542,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150542,1,template,1,RESPONSE-ACTION,float,single,,40
150542,1,,0,SCORE,float,single,,24
150542,1,,0,MAX_SCORE,float,single,,40
150542,1,,0,COMPLETION_STATUS,identifier,single,,completed
150192,1,response,1,RESPONSE,file,single,,[REDACTED]
150192,1,outcome,1,SUBSCORE-1,float,single,,1
150192,1,outcome,1,SUBSCORE-2,float,single,,1
150192,1,outcome,1,SUBSCORE-3,float,single,,1
150192,1,outcome,1,SUBSCORE-4,float,single,,1
150192,1,outcome,1,SUBSCORE-5,float,single,,1
150192,1,outcome,1,SUBSCORE-6,float,single,,1
150192,1,outcome,1,SUBSCORE-7,float,single,,1
150192,1,outcome,1,SUBSCORE-8,float,single,,1
150192,1,outcome,1,SUBSCORE-9,float,single,,1
150192,1,outcome,1,SUBSCORE-10,float,single,,1
150192,1,outcome,1,SUBSCORE-11,float,single,,1
150192,1,outcome,1,SUBSCORE-12,float,single,,1
150192,1,outcome,1,SUBSCORE-13,float,single,,1
150192,1,outcome,1,SUBSCORE-14,float,single,,1
150192,1,outcome,1,SUBSCORE-15,float,single,,1
150192,1,outcome,1,SUBSCORE-16,float,single,,1
150192,1,outcome,1,SUBSCORE-17,float,single,,0
150192,1,outcome,1,SUBSCORE-18,float,single,,1
150192,1,outcome,1,SUBSCORE-19,float,single,,0
150192,1,outcome,1,SUBSCORE-20,float,single,,0
150192,1,outcome,1,SUBSCORE-21,float,single,,0
150192,1,outcome,1,SUBSCORE-22,float,single,,1
150192,1,outcome,1,SUBSCORE-23,float,single,,1
150192,1,outcome,1,SUBSCORE-24,float,single,,1
150192,1,outcome,1,SUBSCORE-25,float,single,,1
150192,1,outcome,1,SUBSCORE-26,float,single,,1
150192,1,outcome,1,SUBSCORE-27,float,single,,1
150192,1,outcome,1,SUBSCORE-28,float,single,,1
150192,1,outcome,1,SUBSCORE-29,float,single,,1
150192,1,outcome,1,SUBSCORE-30,float,single,,1
150192,1,outcome,1,SUBSCORE-31,float,single,,1
150192,1,outcome,1,SUBSCORE-32,float,single,,0
150192,1,outcome,1,SUBSCORE-33,float,single,,1
150192,1,outcome,1,SUBSCORE-34,float,single,,1
150192,1,outcome,1,SUBSCORE-35,float,single,,1
150192,1,outcome,1,SUBSCORE-36,float,single,,0
150192,1,outcome,1,SUBSCORE-37,float,single,,1
150192,1,outcome,1,SUBSCORE-38,float,single,,1
150192,1,outcome,1,SUBSCORE-39,float,single,,1
150192,1,outcome,1,SUBSCORE-40,float,single,,1
150192,1,outcome,1,PASSED,boolean,single,0,false
150192,1,outcome,1,MAXSCORE,float,single,40,40
150192,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150192,1,template,1,RESPONSE-ACTION,float,single,,40
150192,1,,0,SCORE,float,single,,34
150192,1,,0,MAX_SCORE,float,single,,40
150192,1,,0,COMPLETION_STATUS,identifier,single,,completed
98609,1,response,1,RESPONSE,file,single,,[REDACTED]
98609,1,outcome,1,SUBSCORE-1,float,single,,1
98609,1,outcome,1,SUBSCORE-2,float,single,,1
98609,1,outcome,1,SUBSCORE-3,float,single,,1
98609,1,outcome,1,SUBSCORE-4,float,single,,1
98609,1,outcome,1,SUBSCORE-5,float,single,,1
98609,1,outcome,1,SUBSCORE-6,float,single,,1
98609,1,outcome,1,SUBSCORE-7,float,single,,1
98609,1,outcome,1,SUBSCORE-8,float,single,,1
98609,1,outcome,1,SUBSCORE-9,float,single,,1
98609,1,outcome,1,SUBSCORE-10,float,single,,1
98609,1,outcome,1,SUBSCORE-11,float,single,,1
98609,1,outcome,1,SUBSCORE-12,float,single,,1
98609,1,outcome,1,SUBSCORE-13,float,single,,0
98609,1,outcome,1,SUBSCORE-14,float,single,,1
98609,1,outcome,1,SUBSCORE-15,float,single,,0
98609,1,outcome,1,SUBSCORE-16,float,single,,0
98609,1,outcome,1,SUBSCORE-17,float,single,,0
98609,1,outcome,1,SUBSCORE-18,float,single,,1
98609,1,outcome,1,SUBSCORE-19,float,single,,0
98609,1,outcome,1,SUBSCORE-20,float,single,,0
98609,1,outcome,1,SUBSCORE-21,float,single,,0
98609,1,outcome,1,SUBSCORE-22,float,single,,1
98609,1,outcome,1,SUBSCORE-23,float,single,,0
98609,1,outcome,1,SUBSCORE-24,float,single,,0
98609,1,outcome,1,SUBSCORE-25,float,single,,0
98609,1,outcome,1,SUBSCORE-26,float,single,,1
98609,1,outcome,1,SUBSCORE-27,float,single,,1
98609,1,outcome,1,SUBSCORE-28,float,single,,1
98609,1,outcome,1,SUBSCORE-29,float,single,,1
98609,1,outcome,1,SUBSCORE-30,float,single,,0
98609,1,outcome,1,SUBSCORE-31,float,single,,0
98609,1,outcome,1,SUBSCORE-32,float,single,,0
98609,1,outcome,1,SUBSCORE-33,float,single,,1
98609,1,outcome,1,SUBSCORE-34,float,single,,1
98609,1,outcome,1,SUBSCORE-35,float,single,,0
98609,1,outcome,1,SUBSCORE-36,float,single,,0
98609,1,outcome,1,SUBSCORE-37,float,single,,1
98609,1,outcome,1,SUBSCORE-38,float,single,,1
98609,1,outcome,1,SUBSCORE-39,float,single,,0
98609,1,outcome,1,SUBSCORE-40,float,single,,1
98609,1,outcome,1,PASSED,boolean,single,0,false
98609,1,outcome,1,MAXSCORE,float,single,40,40
98609,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
98609,1,template,1,RESPONSE-ACTION,float,single,,40
98609,1,,0,SCORE,float,single,,24
98609,1,,0,MAX_SCORE,float,single,,40
98609,1,,0,COMPLETION_STATUS,identifier,single,,completed
91459,1,response,1,RESPONSE,file,single,,[REDACTED]
91459,1,outcome,1,SUBSCORE-1,float,single,,1
91459,1,outcome,1,SUBSCORE-2,float,single,,1
91459,1,outcome,1,SUBSCORE-3,float,single,,1
91459,1,outcome,1,SUBSCORE-4,float,single,,1
91459,1,outcome,1,SUBSCORE-5,float,single,,1
91459,1,outcome,1,SUBSCORE-6,float,single,,1
91459,1,outcome,1,SUBSCORE-7,float,single,,1
91459,1,outcome,1,SUBSCORE-8,float,single,,1
91459,1,outcome,1,SUBSCORE-9,float,single,,1
91459,1,outcome,1,SUBSCORE-10,float,single,,1
91459,1,outcome,1,SUBSCORE-11,float,single,,1
91459,1,outcome,1,SUBSCORE-12,float,single,,1
91459,1,outcome,1,SUBSCORE-13,float,single,,0
91459,1,outcome,1,SUBSCORE-14,float,single,,1
91459,1,outcome,1,SUBSCORE-15,float,single,,0
91459,1,outcome,1,SUBSCORE-16,float,single,,0
91459,1,outcome,1,SUBSCORE-17,float,single,,0
91459,1,outcome,1,SUBSCORE-18,float,single,,1
91459,1,outcome,1,SUBSCORE-19,float,single,,0
91459,1,outcome,1,SUBSCORE-20,float,single,,0
91459,1,outcome,1,SUBSCORE-21,float,single,,0
91459,1,outcome,1,SUBSCORE-22,float,single,,1
91459,1,outcome,1,SUBSCORE-23,float,single,,1
91459,1,outcome,1,SUBSCORE-24,float,single,,1
91459,1,outcome,1,SUBSCORE-25,float,single,,1
91459,1,outcome,1,SUBSCORE-26,float,single,,1
91459,1,outcome,1,SUBSCORE-27,float,single,,1
91459,1,outcome,1,SUBSCORE-28,float,single,,1
91459,1,outcome,1,SUBSCORE-29,float,single,,1
91459,1,outcome,1,SUBSCORE-30,float,single,,0
91459,1,outcome,1,SUBSCORE-31,float,single,,0
91459,1,outcome,1,SUBSCORE-32,float,single,,0
91459,1,outcome,1,SUBSCORE-33,float,single,,1
91459,1,outcome,1,SUBSCORE-34,float,single,,1
91459,1,outcome,1,SUBSCORE-35,float,single,,0
91459,1,outcome,1,SUBSCORE-36,float,single,,1
91459,1,outcome,1,SUBSCORE-37,float,single,,1
91459,1,outcome,1,SUBSCORE-38,float,single,,0.5
91459,1,outcome,1,SUBSCORE-39,float,single,,0
91459,1,outcome,1,SUBSCORE-40,float,single,,0.5
91459,1,outcome,1,PASSED,boolean,single,0,false
91459,1,outcome,1,MAXSCORE,float,single,40,40
91459,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
91459,1,template,1,RESPONSE-ACTION,float,single,,40
91459,1,,0,SCORE,float,single,,27
91459,1,,0,MAX_SCORE,float,single,,40
91459,1,,0,COMPLETION_STATUS,identifier,single,,completed
150312,1,response,1,RESPONSE,file,single,,[REDACTED]
150312,1,outcome,1,SUBSCORE-1,float,single,,1
150312,1,outcome,1,SUBSCORE-2,float,single,,0
150312,1,outcome,1,SUBSCORE-3,float,single,,0
150312,1,outcome,1,SUBSCORE-4,float,single,,0
150312,1,outcome,1,SUBSCORE-5,float,single,,0
150312,1,outcome,1,SUBSCORE-6,float,single,,1
150312,1,outcome,1,SUBSCORE-7,float,single,,1
150312,1,outcome,1,SUBSCORE-8,float,single,,1
150312,1,outcome,1,SUBSCORE-9,float,single,,1
150312,1,outcome,1,SUBSCORE-10,float,single,,1
150312,1,outcome,1,SUBSCORE-11,float,single,,1
150312,1,outcome,1,SUBSCORE-12,float,single,,1
150312,1,outcome,1,SUBSCORE-13,float,single,,1
150312,1,outcome,1,SUBSCORE-14,float,single,,1
150312,1,outcome,1,SUBSCORE-15,float,single,,0
150312,1,outcome,1,SUBSCORE-16,float,single,,0
150312,1,outcome,1,SUBSCORE-17,float,single,,0
150312,1,outcome,1,SUBSCORE-18,float,single,,1
150312,1,outcome,1,SUBSCORE-19,float,single,,0
150312,1,outcome,1,SUBSCORE-20,float,single,,0
150312,1,outcome,1,SUBSCORE-21,float,single,,0
150312,1,outcome,1,SUBSCORE-22,float,single,,1
150312,1,outcome,1,SUBSCORE-23,float,single,,1
150312,1,outcome,1,SUBSCORE-24,float,single,,0
150312,1,outcome,1,SUBSCORE-25,float,single,,0
150312,1,outcome,1,SUBSCORE-26,float,single,,0
150312,1,outcome,1,SUBSCORE-27,float,single,,0
150312,1,outcome,1,SUBSCORE-28,float,single,,0
150312,1,outcome,1,SUBSCORE-29,float,single,,0
150312,1,outcome,1,SUBSCORE-30,float,single,,0
150312,1,outcome,1,SUBSCORE-31,float,single,,0
150312,1,outcome,1,SUBSCORE-32,float,single,,0
150312,1,outcome,1,SUBSCORE-33,float,single,,1
150312,1,outcome,1,SUBSCORE-34,float,single,,1
150312,1,outcome,1,SUBSCORE-35,float,single,,0
150312,1,outcome,1,SUBSCORE-36,float,single,,0
150312,1,outcome,1,SUBSCORE-37,float,single,,1
150312,1,outcome,1,SUBSCORE-38,float,single,,1
150312,1,outcome,1,SUBSCORE-39,float,single,,0
150312,1,outcome,1,SUBSCORE-40,float,single,,1
150312,1,outcome,1,PASSED,boolean,single,0,false
150312,1,outcome,1,MAXSCORE,float,single,40,40
150312,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150312,1,template,1,RESPONSE-ACTION,float,single,,40
150312,1,,0,SCORE,float,single,,18
150312,1,,0,MAX_SCORE,float,single,,40
150312,1,,0,COMPLETION_STATUS,identifier,single,,completed
150051,1,response,1,RESPONSE,file,single,,[REDACTED]
150051,1,outcome,1,SUBSCORE-1,float,single,,1
150051,1,outcome,1,SUBSCORE-2,float,single,,1
150051,1,outcome,1,SUBSCORE-3,float,single,,1
150051,1,outcome,1,SUBSCORE-4,float,single,,1
150051,1,outcome,1,SUBSCORE-5,float,single,,1
150051,1,outcome,1,SUBSCORE-6,float,single,,1
150051,1,outcome,1,SUBSCORE-7,float,single,,1
150051,1,outcome,1,SUBSCORE-8,float,single,,1
150051,1,outcome,1,SUBSCORE-9,float,single,,1
150051,1,outcome,1,SUBSCORE-10,float,single,,1
150051,1,outcome,1,SUBSCORE-11,float,single,,1
150051,1,outcome,1,SUBSCORE-12,float,single,,1
150051,1,outcome,1,SUBSCORE-13,float,single,,1
150051,1,outcome,1,SUBSCORE-14,float,single,,1
150051,1,outcome,1,SUBSCORE-15,float,single,,0
150051,1,outcome,1,SUBSCORE-16,float,single,,0
150051,1,outcome,1,SUBSCORE-17,float,single,,0
150051,1,outcome,1,SUBSCORE-18,float,single,,1
150051,1,outcome,1,SUBSCORE-19,float,single,,0
150051,1,outcome,1,SUBSCORE-20,float,single,,0
150051,1,outcome,1,SUBSCORE-21,float,single,,0
150051,1,outcome,1,SUBSCORE-22,float,single,,1
150051,1,outcome,1,SUBSCORE-23,float,single,,1
150051,1,outcome,1,SUBSCORE-24,float,single,,1
150051,1,outcome,1,SUBSCORE-25,float,single,,1
150051,1,outcome,1,SUBSCORE-26,float,single,,1
150051,1,outcome,1,SUBSCORE-27,float,single,,1
150051,1,outcome,1,SUBSCORE-28,float,single,,1
150051,1,outcome,1,SUBSCORE-29,float,single,,1
150051,1,outcome,1,SUBSCORE-30,float,single,,1
150051,1,outcome,1,SUBSCORE-31,float,single,,1
150051,1,outcome,1,SUBSCORE-32,float,single,,0
150051,1,outcome,1,SUBSCORE-33,float,single,,1
150051,1,outcome,1,SUBSCORE-34,float,single,,1
150051,1,outcome,1,SUBSCORE-35,float,single,,1
150051,1,outcome,1,SUBSCORE-36,float,single,,1
150051,1,outcome,1,SUBSCORE-37,float,single,,0
150051,1,outcome,1,SUBSCORE-38,float,single,,0
150051,1,outcome,1,SUBSCORE-39,float,single,,0
150051,1,outcome,1,SUBSCORE-40,float,single,,0
150051,1,outcome,1,PASSED,boolean,single,0,false
150051,1,outcome,1,MAXSCORE,float,single,40,40
150051,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150051,1,template,1,RESPONSE-ACTION,float,single,,40
150051,1,,0,SCORE,float,single,,29
150051,1,,0,MAX_SCORE,float,single,,40
150051,1,,0,COMPLETION_STATUS,identifier,single,,completed
144638,1,response,1,RESPONSE,file,single,,[REDACTED]
144638,1,outcome,1,SUBSCORE-1,float,single,,1
144638,1,outcome,1,SUBSCORE-2,float,single,,1
144638,1,outcome,1,SUBSCORE-3,float,single,,1
144638,1,outcome,1,SUBSCORE-4,float,single,,1
144638,1,outcome,1,SUBSCORE-5,float,single,,1
144638,1,outcome,1,SUBSCORE-6,float,single,,1
144638,1,outcome,1,SUBSCORE-7,float,single,,1
144638,1,outcome,1,SUBSCORE-8,float,single,,1
144638,1,outcome,1,SUBSCORE-9,float,single,,1
144638,1,outcome,1,SUBSCORE-10,float,single,,1
144638,1,outcome,1,SUBSCORE-11,float,single,,1
144638,1,outcome,1,SUBSCORE-12,float,single,,1
144638,1,outcome,1,SUBSCORE-13,float,single,,1
144638,1,outcome,1,SUBSCORE-14,float,single,,1
144638,1,outcome,1,SUBSCORE-15,float,single,,0
144638,1,outcome,1,SUBSCORE-16,float,single,,0
144638,1,outcome,1,SUBSCORE-17,float,single,,0
144638,1,outcome,1,SUBSCORE-18,float,single,,1
144638,1,outcome,1,SUBSCORE-19,float,single,,1
144638,1,outcome,1,SUBSCORE-20,float,single,,0
144638,1,outcome,1,SUBSCORE-21,float,single,,1
144638,1,outcome,1,SUBSCORE-22,float,single,,1
144638,1,outcome,1,SUBSCORE-23,float,single,,0
144638,1,outcome,1,SUBSCORE-24,float,single,,0
144638,1,outcome,1,SUBSCORE-25,float,single,,0
144638,1,outcome,1,SUBSCORE-26,float,single,,1
144638,1,outcome,1,SUBSCORE-27,float,single,,1
144638,1,outcome,1,SUBSCORE-28,float,single,,1
144638,1,outcome,1,SUBSCORE-29,float,single,,1
144638,1,outcome,1,SUBSCORE-30,float,single,,1
144638,1,outcome,1,SUBSCORE-31,float,single,,1
144638,1,outcome,1,SUBSCORE-32,float,single,,0
144638,1,outcome,1,SUBSCORE-33,float,single,,1
144638,1,outcome,1,SUBSCORE-34,float,single,,1
144638,1,outcome,1,SUBSCORE-35,float,single,,1
144638,1,outcome,1,SUBSCORE-36,float,single,,1
144638,1,outcome,1,SUBSCORE-37,float,single,,1
144638,1,outcome,1,SUBSCORE-38,float,single,,1
144638,1,outcome,1,SUBSCORE-39,float,single,,1
144638,1,outcome,1,SUBSCORE-40,float,single,,1
144638,1,outcome,1,PASSED,boolean,single,0,false
144638,1,outcome,1,MAXSCORE,float,single,40,40
144638,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
144638,1,template,1,RESPONSE-ACTION,float,single,,40
144638,1,,0,SCORE,float,single,,32
144638,1,,0,MAX_SCORE,float,single,,40
144638,1,,0,COMPLETION_STATUS,identifier,single,,completed
123763,1,response,1,RESPONSE,file,single,,[REDACTED]
123763,1,outcome,1,SUBSCORE-1,float,single,,1
123763,1,outcome,1,SUBSCORE-2,float,single,,0
123763,1,outcome,1,SUBSCORE-3,float,single,,0
123763,1,outcome,1,SUBSCORE-4,float,single,,0
123763,1,outcome,1,SUBSCORE-5,float,single,,0
123763,1,outcome,1,SUBSCORE-6,float,single,,1
123763,1,outcome,1,SUBSCORE-7,float,single,,1
123763,1,outcome,1,SUBSCORE-8,float,single,,1
123763,1,outcome,1,SUBSCORE-9,float,single,,1
123763,1,outcome,1,SUBSCORE-10,float,single,,1
123763,1,outcome,1,SUBSCORE-11,float,single,,1
123763,1,outcome,1,SUBSCORE-12,float,single,,1
123763,1,outcome,1,SUBSCORE-13,float,single,,1
123763,1,outcome,1,SUBSCORE-14,float,single,,1
123763,1,outcome,1,SUBSCORE-15,float,single,,0
123763,1,outcome,1,SUBSCORE-16,float,single,,0
123763,1,outcome,1,SUBSCORE-17,float,single,,0
123763,1,outcome,1,SUBSCORE-18,float,single,,1
123763,1,outcome,1,SUBSCORE-19,float,single,,0
123763,1,outcome,1,SUBSCORE-20,float,single,,0
123763,1,outcome,1,SUBSCORE-21,float,single,,0
123763,1,outcome,1,SUBSCORE-22,float,single,,0
123763,1,outcome,1,SUBSCORE-23,float,single,,0
123763,1,outcome,1,SUBSCORE-24,float,single,,0
123763,1,outcome,1,SUBSCORE-25,float,single,,0
123763,1,outcome,1,SUBSCORE-26,float,single,,1
123763,1,outcome,1,SUBSCORE-27,float,single,,1
123763,1,outcome,1,SUBSCORE-28,float,single,,1
123763,1,outcome,1,SUBSCORE-29,float,single,,1
123763,1,outcome,1,SUBSCORE-30,float,single,,0
123763,1,outcome,1,SUBSCORE-31,float,single,,0
123763,1,outcome,1,SUBSCORE-32,float,single,,0
123763,1,outcome,1,SUBSCORE-33,float,single,,0
123763,1,outcome,1,SUBSCORE-34,float,single,,0
123763,1,outcome,1,SUBSCORE-35,float,single,,0
123763,1,outcome,1,SUBSCORE-36,float,single,,0
123763,1,outcome,1,SUBSCORE-37,float,single,,1
123763,1,outcome,1,SUBSCORE-38,float,single,,1
123763,1,outcome,1,SUBSCORE-39,float,single,,1
123763,1,outcome,1,SUBSCORE-40,float,single,,1
123763,1,outcome,1,PASSED,boolean,single,0,false
123763,1,outcome,1,MAXSCORE,float,single,40,40
123763,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
123763,1,template,1,RESPONSE-ACTION,float,single,,40
123763,1,,0,SCORE,float,single,,19
123763,1,,0,MAX_SCORE,float,single,,40
123763,1,,0,COMPLETION_STATUS,identifier,single,,completed
150123,1,response,1,RESPONSE,file,single,,[REDACTED]
150123,1,outcome,1,SUBSCORE-1,float,single,,1
150123,1,outcome,1,SUBSCORE-2,float,single,,0
150123,1,outcome,1,SUBSCORE-3,float,single,,0
150123,1,outcome,1,SUBSCORE-4,float,single,,0
150123,1,outcome,1,SUBSCORE-5,float,single,,0
150123,1,outcome,1,SUBSCORE-6,float,single,,1
150123,1,outcome,1,SUBSCORE-7,float,single,,1
150123,1,outcome,1,SUBSCORE-8,float,single,,1
150123,1,outcome,1,SUBSCORE-9,float,single,,1
150123,1,outcome,1,SUBSCORE-10,float,single,,1
150123,1,outcome,1,SUBSCORE-11,float,single,,1
150123,1,outcome,1,SUBSCORE-12,float,single,,1
150123,1,outcome,1,SUBSCORE-13,float,single,,1
150123,1,outcome,1,SUBSCORE-14,float,single,,1
150123,1,outcome,1,SUBSCORE-15,float,single,,0
150123,1,outcome,1,SUBSCORE-16,float,single,,0
150123,1,outcome,1,SUBSCORE-17,float,single,,0
150123,1,outcome,1,SUBSCORE-18,float,single,,1
150123,1,outcome,1,SUBSCORE-19,float,single,,0
150123,1,outcome,1,SUBSCORE-20,float,single,,0
150123,1,outcome,1,SUBSCORE-21,float,single,,0
150123,1,outcome,1,SUBSCORE-22,float,single,,1
150123,1,outcome,1,SUBSCORE-23,float,single,,0
150123,1,outcome,1,SUBSCORE-24,float,single,,0
150123,1,outcome,1,SUBSCORE-25,float,single,,0
150123,1,outcome,1,SUBSCORE-26,float,single,,0
150123,1,outcome,1,SUBSCORE-27,float,single,,0
150123,1,outcome,1,SUBSCORE-28,float,single,,0
150123,1,outcome,1,SUBSCORE-29,float,single,,0
150123,1,outcome,1,SUBSCORE-30,float,single,,0
150123,1,outcome,1,SUBSCORE-31,float,single,,0
150123,1,outcome,1,SUBSCORE-32,float,single,,0
150123,1,outcome,1,SUBSCORE-33,float,single,,1
150123,1,outcome,1,SUBSCORE-34,float,single,,1
150123,1,outcome,1,SUBSCORE-35,float,single,,1
150123,1,outcome,1,SUBSCORE-36,float,single,,0
150123,1,outcome,1,SUBSCORE-37,float,single,,1
